txid,timestamp,input_address,output_address,amount_btc,fee_btc,num_inputs,num_outputs,block_height,ip_address,is_new_address_out,tx_per_hour_sender,is_illicit
22083a0665f8ae335f01eb084387bb86d6dd6a652045d480dd2ea96a72bfd44f,2025-07-30T13:16:39,bc1pypbGjDoMcS77sWJ6fzCF253yqoZdrPi3GvU4X,bc1UodVzhDmYM8rNfTaT767MEvzvNYS8A4EdgD6GK,1.66899687,0.02168756,1,1,879735,118.117.47.47,0,7,0
2671ac79ab480f70cdb18e0c716e1e813204936a49cbbd8d969d97a9599de94f,2025-04-08T03:10:35,bc1qwtAz3PxZmJHa4CsFWYcJDW2RgCiNeT4Mcqb35,bc1aE4p3q1fawK8W6E5payUqX3cPnxzrrXHFm44Lf,4.85228399,0.33075126,2,1,883646,70.104.82.87,1,11,0
d5b9e5918d8a74cbeb8b97142975df4362a797082422c8a4ff0068212e5b103f,2025-08-10T03:17:27,bc181kDV5Wf8cUqvtR5QbDxoMigs9Y1fZrMTeoStn,bc1uMz1se6wBEwzfLntdCbj9DZH5MfzxJk77Nrpr2,1.00316057,0.02964147,2,25,893290,115.1.237.217,1,17,1
9acaa602a5ef5243c469f03225ba1ad5afba4dbb6b04a09c64c908511796a48c,2025-07-24T20:55:55,bc1LZ82VA5VS3mfmSGZ114aMkUJ1tWDbTnBAxKQST,bc1oNEv6CSVvVd8aePyMxLhT7izfAk3pCyQ2vvY7h,2.1336024,0.02060717,2,2,894410,173.8.63.19,1,4,0
7181045c7a6acfea3e31c0de53849c3ca09be5c5182cd19de28e1c7ef38ff450,2025-12-09T06:36:21,bc17dcASgHDfnUhoiRQYSZLeuQYZ5fVYEYnFtttWH,bc1DMe8tR1huEEFJXTzhvraiVyrjh1AKL5pcxtkJr,1.16096735,0.00313937,1,1,886639,41.87.53.141,1,6,0
2cf612d3d89cc57acf8fc2820e14802bd5754615ec8699a9e1e9e3ff810857c5,2025-08-06T22:09:17,bc1CrDt3pkcNUukhGJR3eKuw3MCQCkpzBRFaqmdKF,bc1sQYaAZMW3U6J7pNXPd21TFnwKBTTomkGXan8Lz,2.41954023,0.02936654,1,1,886322,167.108.133.89,1,0,0
02a004fcd3bb6ed7ffa43156d46962a11529bb036f7a107147ff9b600504b0b7,2025-08-09T15:43:32,bc1seA2zTqEbvgZ981KQzvgwuSkcHjkSgTmYZtky1,bc12jUwEh69THgZamks16BZE6S8eTkPNfhTyMpw5d,0.46791465,0.0076898,2,2,888726,130.39.160.246,0,7,1
9ea6547560e519401dd8694c35532e406313dea9bdb7309800262dde9f1e74ac,2025-06-23T15:06:05,bc1Eh5gjwkNGcferN7J9S92kKYQFiRHTasrVBVMzW,bc19FkqtS977WKa6Po3zsu7nSoSu6cYtaDoFWduqH,2.52227813,0.03946429,2,2,896004,55.234.81.238,1,5,0
fe4662049d60a45ff300b5c6029e7c24a7c1b65f21955eadede79faa201d8b67,2025-02-17T14:21:23,bc1TahNAQ8vBMb3tdgyhnr3Fek6VDmnYt16cw4nQz,bc1zXpV8xDvdtwCNVEY46UY19HUWxU5EQ4KSFmWNP,0.54044901,0.004364,3,2,886501,156.148.7.155,0,4,0
5d3bebf3f6c9467009d7f7e0d5b11ed52d67ac5fd25f4cdab31a4cd378d2172e,2025-04-30T18:35:11,bc1hUvdXUsbY8Xa2JSrGmr7AJkZYFRdfTV71cjDyh,bc1Lq8GbVQ6NskF8xCmDUjE5RVAHionrVpetqYTZn,0.02521057,0.0004502,2,10,872719,163.177.121.157,1,23,0
9a210b82137b408ee8acabe83d1670bebe5fbd67ac4d51e5e47d7cfa9e2ac795,2025-07-20T23:02:43,bc1rMxzU5XEhNGr8Rj8FKdfobSwk7MwnJUZKK3MGr,bc1D1na7BAgDstjLiF9TsbibvJv5LwHEZeJ46mySH,0.39852016,0.00053837,1,1,885818,81.246.97.34,1,0,0
c7c8c52cd47d4e56ce9b7317b0575a58c82cc67d05fa15ce092c0209d7f72f6e,2025-08-29T00:14:14,bc1uVNEtjBLtxemqTb38iSocf9jvcx2ja1UT9jEWS,bc1StDZy8VvMMNyMHD6Ng1Vt7RVkU9QnWwtGogZxA,0.88270297,0.01297578,1,1,877843,73.56.149.75,1,3,0
37ed660fcdbaff6691277e9a05bbb3f75d93b5409a22f8b44a9e679f8a3d386e,2025-12-12T08:35:59,bc1UikwDTtDMWnGyPUknBYCRMVE5W3JvDTDs7Jdmj,bc1r8J1NRrAYjLWNVLERWS56t7173vYnWDEFL5ba9,2.98007831,0.02052426,1,2,885600,174.81.118.156,1,6,0
94f3cce31bac66efcc5c11c4fa80ff37540aae81aa671ab2be90088ce21145d7,2025-03-30T06:28:12,bc1fh6nEpfFYJSxQ6t6PXmGzMzWNrvzs5K1NQZKLc,bc1SvfDvZTsga7HGPv591YZTXteS1srBYh6KwX9sY,2.39856109,0.03878015,2,1,871988,23.219.161.197,1,3,0
0238150d01fa897034ee0988f3adfc223badde697d52e3593b62c3062741ba17,2025-11-27T10:49:46,bc1a6TUHtaLYYv8v6MA93jbGKvkGE2KyJyFRJm1oj,bc1mNz3ZkSzbFZj3wWKAbzqcpPozuPcCdXNPu2RtY,2.54000048,0.01088086,1,2,873124,48.45.179.252,0,0,0
2bd255f6c2533603aecce5f4e5c7690b8ae34ae6e0e049242800aef7c835cc43,2025-09-28T12:05:54,bc1bANr36xRrYLHwJXzueZyQYz4875Te3HocKDaez,bc1nztof6iKSeiZcc3xU3Zje6SK3vvbbaBvhFEXny,5.09961686,0.30427047,8,10,875387,104.97.239.45,1,16,1
77ddb8c3547b41d7601c4d7e8923f763ea13250ec66c90dcf1331f5d77014b52,2025-12-26T18:43:44,bc1yUcvt9L7XqMJFiJ9fwgm6geTpYTiHReGw2gKn7,bc11nvwEm247xg9nTC12TveFv6dQR3Hubb67eAUqC,1.08272807,0.00135044,2,2,877642,27.171.246.240,0,6,0
209ed27c210833a1a1826c5393a5633f1190183b951c951ce0557cf6dda7776f,2025-04-26T07:01:06,bc1wjtMVRxaDZzWMSp9Fqh6giEpTx6vE919Tzjk6V,bc12m243Eo6yRp4MERbMmWD6UDbXSn7nfMbn5P1NV,1.90472639,0.02378645,1,1,885886,217.144.10.229,1,0,0
ea18fc6e4e5c66e9d8a4f183062fcef560c79a6b01eba9c5599c3fa6fef21790,2025-06-19T02:17:24,bc1nSRwAY6KT5zE7ALS5eaAT6oqqhTuswZwzgk7aP,bc1fCb3HUyUqpYH837DR3N43ejbRPpVky7xfZn9Cd,1.65022367,0.01184561,1,1,895622,194.52.28.175,1,1,0
7689b781bb17583f771192745751835ae1a4488dbc37963089afaa3fb95d7f5c,2025-10-24T06:05:54,bc1XhBZEsi2DyQAAduXGrKMGHKpzxxk645XtKnTSf,bc1Ld2FcuWs7MWtDSahT5P2YuTNAPT9ZPaDE1ixuC,2.39633935,0.02812453,1,1,882219,7.133.181.88,1,1,0
2f89d8f2bd15b8e357bb83e4acfadf5502576dc9470d9a518be7b0c4259d42cc,2025-02-24T07:22:28,bc1doinjxGwdddWGFE3PXjMFLPuMyREb7eeASWV2q,bc1xPETuB6z6hHRgGsZUU3rMfo37FM7t5Sx6dYU6B,0.04557211,0.00256,12,25,870458,86.43.15.121,1,10,1
688b8e7e0b69ee336e616d1f9c7978c93a0e79c6f54a690cb549e10ebb133295,2025-04-22T17:39:11,bc1JpqKmP3B21kDaJD7m9VpqnSE6PQeHFponszSXE,bc1g29A2W52Zk7FjXMngk5FnXQ9SQyQ7HhjwBsTvj,1.02026876,0.00419303,3,2,882213,171.121.169.34,0,1,0
d2c3f1c1d01704e93ba2f6794f5a37e7b1ee657fc735dbc932629f9a1ea47ee3,2025-09-13T10:19:57,bc1idF8ut6Uo5GeoFhbRFpEvpYL2ZuWGkf6Mk5S89,bc1N6njQfTm5H4vcbkGQr1Z8vhW62yvRUjJDhUcjH,1.52611258,0.02766782,1,2,871414,120.148.27.116,1,2,0
fd4dca17cf0b367352bbfe6cbb3a0d104a626abcc5fde52cda329f20d3a5044a,2025-01-24T05:08:06,bc18c2iYFqpLDViYS4RQTDRbC8ZqeYwbWiV3eVmVb,bc1uMXYMcoyfagkV4Yoy2qSgqBrhzkNKUYwKxwyS5,2.40170947,0.04193008,1,2,886791,90.30.0.223,1,2,0
bdc30ebf0ae4ce1c8856be8ab63305fa44b2b6783d149b44ff74fd447200a130,2025-07-12T19:12:33,bc1AwcitvBuQScxFxvRt4e6B6i1iTuQw5MWsHkVNr,bc1qkTDKMgWrdEcmaH5LxyCHxag7idtt8EoqMGV59,2.4499179,0.03445509,1,2,874180,36.240.47.68,1,4,0
2d330237276106bf2cde5ea2cf0579964421c2f03a2967a572b799394eaefc2b,2025-12-26T19:10:11,bc1CwoW5xS7hAqwgPr84t2fiTdY5NqN73f9uiPVeZ,bc1woYfzG32WLadCPwPGXjcXYDWUGvKgW2RAE1Dnt,1.78065532,0.00878509,3,2,878385,92.113.229.48,1,3,0
4b7bca8b2a715b745c9df6e13d0d53cbffd5f1d729ae2ccc644bc06587fe3862,2025-09-10T04:26:05,bc1czSQxfPEqhnTMSd1esRNCUo1s6Vunv7Tcfhv5A,bc1uU134ifyiSphDwBxTegzY1RR8vnkFoCyLFHbfZ,11.18810246,0.26292148,12,1,881298,188.137.96.169,1,10,0
05277e9dd49d5c7cdcc5e674463117b5a5a00c1e4a0f117298773a7d587523b9,2025-06-09T11:44:30,bc1hmaBDsUMftGS4eA1yJTaenbtKUBunWGCfWjshv,bc1FuHF8rm32Sj9EbeBxV4qHPGUKF924m7psw5aQa,0.04321032,0.00333889,8,15,892402,188.137.96.169,1,21,0
cc5591d6060a8592b5e201a2215ea09f70511e6580651b3e39919011d2c5cd79,2025-05-15T14:58:48,bc14ewsD7uMKUtyHYwcdAosY5gbHVo28i53zEz7qM,bc1EWpLoancUb5XTWVy9yb21dPqBLJSZayAxREo6M,0.92265289,0.06430108,20,10,892204,17.150.123.111,1,24,1
4c0a0a355640ea059e325dbedf2e528c27d2c8bb4be1b360081f9714e7cd6bb9,2025-03-08T08:54:24,bc1YHjKfTG4uErvEnhRB5Q1V9idD6Yb8sJQoRrbDu,bc1GhTWJ15pemQgiss2umqCEEhjDYMiXrtuaM474B,1.13864989,0.01530909,2,1,896740,20.54.163.150,0,1,1
7458c26db58fb9ef71bf2130bfbd3a70fa6c964050e47797939580d3c0e8e46d,2025-10-06T08:50:22,bc1nCs7H8eWkm91jTdjHxoynHC2YLFfpmB5Ntvrpe,bc1e7KTmLvD4mNv8CP6QHzGCArtPkWMrDetnqY8Bg,0.36943582,0.00442865,1,1,873665,106.221.132.104,0,4,0
8907fcafbe95c4d054b3933d4674a87e7f60b58a2466b69d008333019eabcde2,2025-05-14T04:06:49,bc11w5Y4D9gmX6nGMsryFMLBFNmMvRDufhdNb4GFb,bc1Rwj5LsDBhHfYsrMgKgwPVVpsR6ZXyiofnwuwMx,2.45887173,0.01822364,2,2,872647,219.224.213.40,0,6,0
5b1a97a3852e30cc0c9273dd1cf6aa3b24625058997f3327b026be84bc18c795,2025-01-16T01:15:53,bc198f27GdZeTs7HDgJRk1RYG5pQvYNWHsJuNAUFK,bc1Zwvm9Nk15hMBJkeNFE54Qs9awUbQTgrSbHsrDd,1.93052512,0.01195034,1,1,899423,11.112.125.159,0,0,0
2a951e135f510a4e0160a13c6823fd8bb5717a47badd747d60ed1def2b22bba5,2025-01-22T08:23:01,bc1NBw8CLB42T7Hewq6ZoYCFet1UVD5Wd6wHqzevH,bc1WBgcd2cVh72VK9qHSY8nekvgpTpJbzTFYtYM58,1.73051059,0.00131284,1,1,878716,198.28.122.213,0,4,0
003a8a76b3a5f3da6505478d0cfe85db59c72fa5b683bf0063a7b1ea65479e2f,2025-03-31T12:27:31,bc1FmYaertt8ndXZa3ATe4QYFbS7yhwSwg42yMh8S,bc1WoYNhhzvBC3UTiZAgdhsZSmAqLvPG9q4c7e5Jy,1.83126489,0.01993775,1,2,899704,191.234.98.208,0,4,0
27c050ce8ae1dc8a4a958ae4342a588613bafb4545769619bda1c0478ccc13a8,2025-08-27T18:21:26,bc1AxKZ46ADztHRAySERP6hY6poXaGvdVtZb31f2R,bc1gPpnYUkz4m4JP6G9V8DGVYTfV4nNbLjcJjU2Mm,0.00575745,0.0001713,8,5,890480,123.148.210.117,1,36,0
dbaaae2088b51cce60e9651c744b4a2009b30496f291ffe2865032fe332c6876,2025-09-20T05:32:32,bc1J8qeUucouwtfpX9rycHJ7cV1CoPgcHR7NurANC,bc1zrvDrd9oUUFjcGgG9KAPCWiSrVXfXdAZC7nrbh,1.21150752,0.00778108,1,1,872681,225.67.186.54,0,4,0
1df1cf8da18bba7cddc2f25484641054ef8080130e7f940ee83239b39e7a7937,2025-05-01T07:36:19,bc1He6Dx4d9kYt5CSnVFRmvyTccHBrFD5Fz2QrhZi,bc132hSDd7wMa4kFa4znBVhAxqGhQ8Xr9kV97ULvQ,2.62161044,0.03595973,1,1,872399,154.149.136.98,1,6,0
9ac340876e1e775554e3cbb6342bf8679e28b41851f0df9461003c33772fd272,2025-11-09T15:16:04,bc1Seuaz9MZkqMdJYkB6iWktTYMwQRQYh3Y3LEPyF,bc1Xi3TLNNZGVSqcPxyHZZF2yAPPH4ryTd6Q8aJU8,0.26188049,0.00211705,2,1,883368,239.207.236.178,0,4,0
c0adc1b3f532010f14f505eecbc92562e32af0dcbe610564c112ea12ae5e1392,2025-03-05T22:06:54,bc1FMwrftHqQZmP1m1MgCbPrBpmxRCrBUg6SWmPU1,bc1tBUUKmj7ydvWeYakXaE9AbAgNRapbFSuSHNZXh,4.25370563,0.35946554,20,10,873095,185.108.51.59,1,28,0
acdcdc3d249cb0f54f308e399a49e75a22b0d9d31f5d560e99dcc2b400cc73fa,2025-09-06T10:42:42,bc11dFPcYVHA7huv4kCHLffmVsUa7nsTrx8RuS28C,bc1K4fxxF5v1RexCGHe2s7TAD9Y4Z1jpz93waT7rc,2.31023634,0.02506281,1,2,875913,208.170.181.178,0,0,1
5e1259bdf8198e34d8da9bb9f95a4e9543415d934f03e9e34b2a4a9a39a86545,2025-11-02T03:00:28,bc1KjKhio5rEs6ex1gh2UAJjEwzmf8mM3TX9GvGjg,bc1t4NoxFqZm9weCWSSXXBg5N7bNWmDyXb9U6yMEA,9.84682843,0.32795971,8,1,889846,4.223.49.187,1,34,1
2cc71175d0d1bc14bf554aebba15ebfc801ef61f5ccb1684b177605030d89ffc,2025-12-30T20:47:21,bc1xj8iqHAcT3uiJWwYiQzLpoj9HLSnxib1Gzd2oz,bc1gjqAch4x8sC6gMTQrBiixz8HC4kZ2QBw3XKdis,5.54376312,0.209593,20,10,897074,89.211.121.41,1,13,0
dc190af5c5be1c343fafd16563b5c65c78e24263207e189cda7663b7d81192f9,2025-08-14T06:43:36,bc1mqsUDzW4KAZvbyLRV8Wvh28h3dEDBVuJ27VcWM,bc1WqJKEaYkNxsBBJRej53fh6i6dQ5z78WWBG7k1n,0.29838949,0.0038748,1,1,894871,23.218.235.47,0,1,0
2372499afda59e723edd1b14c4b6b7d8d5f4a10fdc4221cce93f740baf92a40c,2025-02-12T05:51:46,bc1A98LFKKmciJ9nEcQpEhyrvhWahwEzjuCpLdKFq,bc17U9UcscX1dwy8qEMJoBb7LWXn4BrPsH2gg3mSw,0.0360848,0.00154498,2,15,878060,198.146.133.144,1,38,0
de3ce89ea045a2f6f9c00a47233a23038489f2923d738dce618007bd585271f8,2025-07-12T05:15:35,bc1wBK48mctUJ1xjAqCMFenyzdCxNBQiuE8MKrZrm,bc17kB8QK3bx2QKgrXiMroLwr5PGS3p9UxcdKZxUo,0.04623639,0.00162219,12,10,872648,80.214.189.31,1,38,1
4c080efe9c128920d1ce6c6988650e2b49ff85cac55872f2bdb60cbb2a03ef9d,2025-02-19T00:27:13,bc1am7SQcVRXkWg5a4RKdt4hnv8NuhdJnWNNqTnJC,bc11jsD2G7uhFJndyVGF7UNqZU9Zki52sqGxAAjmw,0.61331792,0.00649219,1,1,878743,80.244.77.116,0,0,0
84589b90ca3db3706bdd6ab95b5cd636663710f9b4adc5542d56bae0f3c0e7f1,2025-07-07T12:37:54,bc16v6WVJNxvj3SY2dBCEQ8SnKFfGmnko9XDHYVRr,bc1Ew5n9Mwdad11XyNNpxrsrPpqxkHD5sY38qCbdQ,2.85736298,0.01937102,1,2,873543,197.223.96.100,0,5,0
dddb457965f3228295060c043cbfd69c8b2f236d4d6f0d7bb543b3d1925cd17b,2025-07-11T19:29:25,bc14TVW7XDoWFFnv4h3Zsii24hvF1HXSKt6NFWWm2,bc1yp4GFpHfbqhKUX9oj3ysad2GpY6RLFeeb3MfdC,1.04621373,0.03149698,1,15,873335,182.65.113.170,1,25,0
18576d81f5f65ab1a56ec32cc26b8ea42e5c4d8c9b749e2665e05f22f0e6e069,2025-11-08T02:45:22,bc1yVzo8DpXWJjJcZSNT1VvYtJDWFhPFUfxuBcHgW,bc1xSM5JHQsd31M86fhNMV3RzhqpeKkFGb32CyN5K,1.27420384,0.00766361,2,1,872754,209.223.255.204,1,5,0
236031cdc2e65acd079c97bcb150bc883205b7c8541a6778943871ed7a1fc43a,2025-04-20T15:03:08,bc1w3UtuMhpEpTNfhsZjQUQzGtPMuRWbTEWh1w5rG,bc1iZVQ9B2LmhK24DbRNQe7Co4wBxg1YWnKdD2W3g,2.02324213,0.02816282,1,1,873348,78.85.16.67,0,0,0
5064bc49f547b9788191c0a4085acc9627cb966f7a94230e5c82b4d20d746385,2025-11-08T08:47:21,bc1DztMqR7gJBsnjaMifWDfCcSt84KrzAenpEjL8y,bc1raMWtpqp1jookuXB6eNYuPsTujbTNZtNZs9VDE,0.30042801,0.0021921,1,1,895371,29.72.108.36,0,7,0
f432bdac339c86e63fc76d50f1348c1e06bb904316d71be187dc09ecf3e5d74e,2025-06-16T11:08:44,bc1VrY5nPP5ru1QwNuFxZA9q1cw3iu9qniq5zLoC4,bc1W5VzLLNxwUnBPczTAqseLtFzDTvvBGx2NfQXeU,2.82493677,0.00337947,2,1,870039,82.55.223.103,1,5,0
29a7986591fa926d236f15b3966db5190ce65c5e9569cee8fcc588f89ad904ff,2025-06-30T10:09:28,bc1JieGTGW6VLgq9d3JDcVh8sTnCAyT9nLFN1JvYS,bc1U3GwSMkN49Zxi2KHXtwSQpybtvs9pC1VtVb1V3,3.05802819,0.05583497,1,1,886267,2.79.6.41,0,7,1
de465e65851766cefaaae7496fafcb70237dc4ddf53b3a1cc6b4504a95d2d587,2025-02-27T20:46:13,bc1k7pyfp8U4bP7B3XaNimUp1z5C3FrQ4EyozK298,bc1HzBL37hiFDzMnn5ME9uBAJzrcBmvvxnSU9RZUj,0.04994733,0.00146772,1,15,874199,55.248.168.139,1,25,0
b00724be93d43e0c0339554514e8de5697afe428b33c1e11c8832dc003bb41f6,2025-12-05T10:45:53,bc1dNpJasL1cSiytEqsgJoZxdQkRNsafcSYKP6rzS,bc17533uFBo5ZCcRXH7A4iWgDSDtDbGxT8utDdhe8,1.41529267,0.00513135,1,1,895277,28.38.168.139,1,4,1
fb56e10cb82656d228ddb5e2c15a63d5a24aaf6e86e05589ef32e9bc9ccb8eca,2025-03-08T04:52:33,bc1TudyZ7fwA4C4tEzDk8cBLhSoNrKenGKj2LNbnq,bc1Dm4NxTvQUJqYRXoZh6zESfcKSHoQapTS1tDYh5,2.24282312,0.0096434,1,1,880215,212.209.175.21,1,1,0
0bc4d8b80f72d05b26358bfff859c544dc7c23f5dd13312e26d9b226e53fdf71,2025-09-02T17:40:09,bc1bQ5i12k9C9kdj65tGsJS9pTtEwtmbWCYnJtLQ4,bc14FHi6jGE5WPm4vsRcXGzdXDuHsGa4NpfGii2Zx,0.88343131,0.01364622,1,1,877577,76.178.171.219,0,0,0
bfabc761a1170b4e4a51abf5a498d48ea69f43b2c6d947ea6b9fc050b596c3e9,2025-07-07T01:28:24,bc19hrppuEtdreGNayiNuM8hZ6Xk6UaCPbkMsmVzg,bc16JgFDMpRx3k4F1nG7YPvuFknc4FQ21CZDWcqjz,2.04043776,0.0288289,1,1,870782,101.38.164.209,1,4,0
38465dc4c3101cb60c91acb8eb96bc1bd22c1f64650b77e304ae74a67d0fc667,2025-01-19T14:14:25,bc1JPsKq6TtALNsjWWdS32VohV9fedquogvEw7nYf,bc1DNmLDJSkEGdWKNBFi4n7HqAkekKxGTrsbAQHBw,0.03896983,0.00253568,12,1,890888,33.97.64.52,1,36,1
7c334eb6fbe268104c6e347aa41421d196e09979b0c2f1a05e506602e36d1d71,2025-08-05T17:06:50,bc1T8mxtU2xbX4WaKb11s7ooDm1qK7QvoM3bWLy3S,bc1EwiHvKLHJXnGfXEtmEXPuPkhVQboaqJKKFQPhJ,2.01767291,0.00506989,1,1,892095,153.119.241.254,0,2,0
7d3ab209792fc81652c637105a970aa2a9f6472bae52cd47ed0cb8e0d35f955a,2025-04-05T15:49:38,bc1rs5FSnbmK1w1uDJnf86KgEmX7rUG2sZNPcPMGb,bc1VWhGFQyDEP7X3er9ZA4SeaRuUexbuUNwKoJ6a4,0.04168769,0.00129752,1,15,884628,57.36.86.222,1,24,0
ed132e160bf7ad77091893d9bc1b46ca5eac03cfe82c5a09f3489b76c77f3a80,2025-05-05T06:40:28,bc148xG9qfFHVTh629xUgbUpy3bX769TuxnjRGLqQ,bc1kUS7vFbVD5UU78xETFf5TdtnTVPKrm8KCA9mVS,0.70755193,0.0050776,2,1,894570,204.43.59.226,0,7,0
a40f42319853cf40bbdfa62fb7cc482d6c1065b8423adac03c1754570e778f3c,2025-12-19T13:43:07,bc17tPZD5uywhWjnjocaztzX3ZwdzNwut9rJ2okCP,bc1SDXT4WMkvHbC9uLwjZaeeTPdPH1pNWC7KSWaqt,0.63339909,0.00136592,1,1,885258,113.103.19.26,0,2,0
67d0559b8d7b857a6bea0eb1e84a8a2d7537a55298851da0441598cb9046ab98,2025-03-23T21:47:02,bc1YZL3bDXKoPxniwyvWNzoWAJPHwqxoFi63pC7g7,bc1Rg6RpiB1Be22xsqcnZeyHaNGu5KvtSCwDJjgft,1.62026327,0.01497681,1,2,879597,207.103.25.165,1,1,0
1eb038a73c809b554afc72d4e1f393ba47fefcdb057b4fe3fbbc522bffd8826f,2025-06-30T14:04:10,bc1396dk5jrp8TdKSLpEuRpNV7ARBPk7rRNpF4jim,bc19r9ohSb3h5HWbXXfZ6F3NHouv91iQi524MLxLD,1.92559755,0.01194158,1,2,885470,28.233.19.63,0,0,0
8d32c2367ada07c0f4ef3a2c956ecc58a8ea8232cd58aeddd04df7bdce96cb1a,2025-05-31T22:36:16,bc1e4KA8LtjJYK6rx9iCopyHUS55UAzu6HULQihMh,bc1ErmXFEF948agxrd5wvkDpib51qcERXiH6CeZun,0.20135382,0.00036729,1,1,875440,200.210.110.220,0,2,0
4f68c09cecb27339442c2d543a197908b3c663fd8a967c40e608ee29725ab768,2025-03-31T07:21:39,bc116WrMqcscVXLFk5MCcxT8PLabrGpHVej3nfjw6,bc1DcHkH7HEufBY45ZvBvFxMTrXgvpsgeQpjik4Fq,0.03936041,0.00251145,20,1,887786,156.209.159.233,1,28,0
b1053352e35f6eac7462c727bb22d04f3a5b114aea61b9049599d5191002a38c,2025-06-19T14:18:27,bc1RYQgTsiv8jLoc2dRgsqwd5MrrPTdUUG2Zwhbbz,bc1zpwsZQ3tWLeShEjcF3UiYtT5wmWn7yBu26VWxF,2.68663659,0.01497726,3,1,882380,90.241.51.162,0,0,0
849a54b8180647e5343efe1e444626dab6636b86ed1679405d8643b401e1ec35,2025-05-21T01:03:41,bc1PwZpY9KgLHppmQmaPPNpzb9oHrwsKrw5PPA9xe,bc11UjiU5PWR2bfQGGJFtH2qu6SD5J1ZpiTYKYFtv,2.18802974,0.03301384,1,1,897682,171.107.77.72,1,5,0
184760e675f15c3f752258df71fc377e3abdb0aab39bb2335778386a0a56a4cb,2025-07-03T22:45:54,bc12EQXvnLKi2Hbc6BxkrZjYMV4zYsYoQF4PKTctf,bc1EXWcgAh2oUDyyNqRqr1gq5TM9SfMtA6tDtSr1R,0.13115814,0.00153022,1,1,882148,138.51.97.99,1,5,0
728ac4fdee42dd294a4519857d5dc5e35167336f796ba5f25528c3ce55766639,2025-04-25T20:15:37,bc1rKNcKWeqqfHnB3uc8oZufJVbNp21LNkNmh2PPd,bc1e5sYNyL3rrkNw2Tu1eBp4gqT3nFmbFySk9Gj6N,1.34829985,0.00541203,1,2,896073,25.148.114.174,0,3,0
93c85ed6d185d2500da2127e5def8b2222dd021e954d2dc7977bd6e9a1f57db1,2025-01-22T18:18:37,bc1dU5rSsS9qzYQn3XXcaevJv6vGHkgtXo9v2DiSy,bc1d5LVHrqkwXCVpG5avDzdZ8YcQQh9BKpgpKKi6V,3.24907273,0.02039192,1,1,880524,35.71.62.39,0,0,0
1d32d1aa0d2f9ebc489569779b191cb3385a5827e114ad3e1548647eaaea706d,2025-08-17T23:09:53,bc1i4HQgRdcpdewAx4B5P9pRkYHXNzEYich447Ryz,bc1sA1vk55fbCspK6rRaX2ApG5JoUYCiwDXevjVuK,0.99255542,0.0158691,1,1,882875,103.145.133.150,1,5,0
9d8090c21880615c43fcae22a9dedd04b2ccad89f4dfba344483442143fa5310,2025-11-11T04:52:12,bc1arHnxUDR7n1v1Qne8NAVZQrvnGehcEXM8PXomB,bc1MJkxLg1hB1YcL9Fx9foXVy5c2MFDvSSdDj5Kni,4.96900299,0.34325918,12,25,874821,221.92.162.37,1,38,0
340262916b06f30be3764b0f235f81ea9d0e682ad9a41a275d278fd78f2f4d4b,2025-06-08T17:04:56,bc1tvhNMM2C263wiVFBmmBT1RbT2g4xYQsx5e5ABv,bc1nqamwo1VibckrXhQ4qDYhJPLysQ8RNQxnWhY7P,0.31043677,0.00126285,3,2,874279,47.51.0.151,0,2,0
5aea24569dfcde19df181c25c3a9f20d8949e971f3722969064d669d5e0d50bc,2025-04-24T10:57:43,bc1m24YStkv7RyhyhFYpd8DePUo3op9GEpdRaF9MF,bc1Ei2vNW6omXkiyxFYowtcTc1kodcSjwWcojg6C5,2.07986057,0.01415118,3,1,877067,100.37.160.244,1,4,0
d02c21f7dcf3216bd2eadd7d877792df4aa3eccca563cc25b4153d5e0e0429e5,2025-11-21T13:06:35,bc1T1xDeWBYfdjbYwWcQBnR6YisisiXe8Vz7MpsTY,bc1Jdn5TYM8LMoR5YCU6W2YHCytZ56Ef4eXKsorFZ,0.94670493,0.04415235,12,1,891525,5.174.12.227,1,36,0
5dc4be7822be34b910af41171c941fa5347dadf89a3cb975e18fce6fe4a05a2e,2025-03-11T18:44:21,bc1gF79eWsPnUmLZMAAdRRbWzjrVhQdmakaxjmGQY,bc1oFK2JW3Q7uP3qvCSHiC3xAtLEczmmK7rZMa8PT,0.40994506,0.00224329,2,2,870761,59.132.114.229,0,0,0
4ac6a6c3154234f1c332fc0df7dc3dc20d7ba580ef40c7448416f0c7e1fccf3d,2025-11-04T13:57:04,bc1aUxfbUpQiC8aRsEUYgv2MXtEg2hT7gAdkRTzzA,bc1FF88HLcCWksZh3g57AaBvEZ7htoDo76Ha2TdUf,1.19180449,0.01503687,1,2,886010,29.140.212.244,0,3,0
798c8bca3dba6c55a9c87dbb24a9edb5996b2bcd0bdec2a179a972f5e9561951,2025-12-05T14:49:50,bc13P1Y1PjMBwCW3e4v5QZ5E4jkc4D9iiwJ9GBSbm,bc18KDDGw7qpMFtoRrrRvsj3EFNKqzWgdjRi22FMp,1.29286971,0.01777295,1,1,877797,34.185.63.8,0,6,0
ca16323b22ac2b1f2b06bb5694d57f71b611bc43b249071a71db23d036a770d7,2025-03-26T14:44:38,bc1yCEboroFdysoVVqr1gzvJnvnFgW9NoZ5K3Tuic,bc1tDrqN4AMSWNUK8yvQmzB3j7jG2dsfkzuhn79TP,0.67498924,0.00678692,2,1,895453,113.101.210.192,0,1,0
